Sysno,ZpZveřejnění,AutořiVšichni,AutořiAV,AutořiVšichniPočet,AutořiRIV,AutořiAVPočet,AutořiKorespondující,BiblCit,BiblCitZdrD,ISBN_ISSN,ISBN_ISSN_ZdrDok,ZeměZveřejnění,Jazyk,PočStran,ImpFaktor,ProjektyCEP,ProjektyOst,VýzZáměr,OrigNázev,PřekladNázvu,KlíčSlova,AnotaceOrig,AnotaceEng,AnotaceCz,KódOborRIV,Pozn,PoznProZprac,Konference,VlastníkZáznamu,VlastníkZáznamuCZ,VlastníkZáznamuANJ,OdevzdáníDoRIV,RokVydání,RokSběru,PočetCitací,DOI,UT WOS,UT SCOPUS,HANDLE,RVO,PlnýText,Int.kód,TechnickéParametry,EkonomickéParametry,NázevVlastníka,ČísloPředpisu,ČísloPatentovéhoSpisu,VlastníkPatentu,DatumUděleníPatentu,KódVydavatelePatentu,Poddruh
"0405662","J","Húsek, Dušan - Snášel, Václav - Neruda, Roman - Owais, S.S.J. - Krömer, P.","Húsek, Dušan - Snášel, Václav - Neruda, Roman","5","5","3","","Húsek, Dušan; Snášel, Václav; Neruda, Roman; Owais, S.S.J.; Krömer, P. Evolutionary Algorithms for Boolean Queries Optimization. WSEAS Transactions on Information Science and Applications 2006, roč. 3, č. 1, s. 15-20. ISSN 1790-0832.","WSEAS Transactions on Information Science and Applications. 2006, roč. 3, č. 1, s. 15-20","","1790-0832","US","eng","6","","1ET100300414:GA AV ČR","","CEZ:AV0Z10300504","Evolutionary Algorithms for Boolean Queries Optimization","Evoluční algoritmy pro optimalizaci booleovských dotazů","evolutionary algorithms - genetic algorithms - information retrieval - Boolean query","Usage of genetic algorithms in the Information Retrieval area, especially in optimizing a Boolean query, is presented in this paper. The proposed evolution of Boolean queries should increase the performance of the information retrieval system by means of the precission recall. Influence of both criteria is thoroughly tested for different genetic algorithm settings. The quality improvement achieved by our approach is discussed.","","V této práci je prezentováno použití genetických algoritmů v oblasti vyhledávání informací v textech, specielně při optimalizaci boolevských dotazů. Navrhované řešení zlepšuje kvalitu vyhledávacího systému měřeno pomocí ukazatelů přesnosti a úplnosti. Vliv obou kriterií je testován pro různé genetické algoritmy a jejich nastavení. Dosažené zlepšení je diskutováno v závěru.","BA","","cena06","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2006","2006","","","","2-s2.0-30144440699","http://hdl.handle.net/11104/0125802","","","","","","","","","","","",""
"0405661","J","Neruda, Roman","Neruda, Roman","1","1","1","","Neruda, Roman. Feed-Forward Neural Networks and Minimal Search Space Learning. WSEAS Transactions on Computers 2005, roč. 4, č. 12, s. 1867-1872. ISSN 1109-2750.","WSEAS Transactions on Computers. 2005, roč. 4, č. 12, s. 1867-1872","","1109-2750","US","eng","6","","GA201/05/0557:GA ČR","","CEZ:AV0Z10300504","Feed-Forward Neural Networks and Minimal Search Space Learning","Dopředné neuronové sítě a učení na minimálních prohledávacích prostorech","search space - feed-forward networks - genetic algorithms","A functional equivalence of feed-forward networks has been proposed to reduce the search space of learning algorithms. The description of equivalence classes has been used to introduce a unique parametrization property and consequently the so-called canonical parametrizations as representatives of functional equivalence classes. A novel genetic learning algorithm for RBF networks and perceptrons with one hidden layer that operates only on these parametrizations has been proposed. Experimental results show that our procedure outperforms the standard genetic learning. An important extension of theoretical results demonstrates that our approach is also valid in the case of approximation.","","Funkční ekvivalence dopředných sítí byla navržena za účelem redukce prohledávacích prostorů učících algoritmů. Popis tříd ekvivalence přinesl charakterizaci jednoznačných zástupců parametrizací. Navrhujeme nový genetický učící algoritmus pro RBF a perceptronové sítě s jednou skrytou vrstvou. Experimenty ukazují, že tato procedura urychluje standardní genetické učení. Dle teoretických výsledků je tento přístup použitelný i pro aproximační problémy.","BA","","cena06","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2006","","","","2-s2.0-30144444499","http://hdl.handle.net/11104/0125801","","","","","","","","","","","",""
"0405659","C","Farský, M. - Neruda, M. - Neruda, Roman","Neruda, Roman","3","3","1","","Farský, M.; Neruda, M.; Neruda, Roman. Mass and Energy Flows in Consequences of Company Environmental Acconting. In Ritschelová, I. (ed.). Environmental Accounting - Sustainable Development Indicators Ústí nad Labem: Jan Evangelista Purkyně University, 2005, s. 356-362. ISBN 80-7044-676-5. [EA-SDI 2005, Prague, 25.09.2005-27.09.2005, CZ].","In Ritschelová, I. (ed.). Environmental Accounting - Sustainable Development Indicators. Ústí nad Labem: Jan Evangelista Purkyně University, 2005, s. 356-362","","80-7044-676-5","CZ","eng","7","","1ET100300419:GA AV ČR","","CEZ:AV0Z10300504","Mass and Energy Flows in Consequences of Company Environmental Acconting","Hmotnostní a energetické toky v souvislostech podnikového environmentálního účetnictví","environmental accounting - modeling - artificial intelligence","During the implementation of an environmental accounting system in a company, one of the most important pieces of information to obtain is a detailed understanding about material flows (raw materials, semi-finished products, final products and wastes) and flows of different types of energy inputs (buying, selling and wastage) when thinking about the consequences on the company. The authors, in the article: 1) study the question of the quantification of the flows, and the accuracy of their measurement, 2) provide an environmental accounting statement, with help of standards and indices, statistical trends analysis.","","Při zavádění environmentálního účetnictví v podniku je jedním z nezbytných předpokladů získání podrobné představy o tocích materiálu (surovin, meziproduktů, výrobků a odpadů) a tocích různých typů energetických medií (nakupovaných, prodávaných i odpadních) v rámci uvažované firmy. Autoři se v předloženém příspěvku zabývají: 1) otázkou kvantifikace těchto toků, přesnosti jejich měření, 2) vyjádřením pomocí norem a ukazatelů, statistickým rozborem jejich trendů.","BA","","","EA-SDI 2005. Prague (CZ), 25.09.2005-27.09.2005","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2006","","","","","http://hdl.handle.net/11104/0125800","","","","","","","","","","","",""
"0405657","J","Špidlen, Josef - Pieš, Martin - Teuberová, Z. - Nagy, Miroslav - Hanzlíček, Petr - Zvárová, Jana - Dostálová, T.","Špidlen, Josef - Pieš, Martin - Nagy, Miroslav - Hanzlíček, Petr - Zvárová, Jana","7","7","5","","Špidlen, Josef; Pieš, Martin; Teuberová, Z.; Nagy, Miroslav; Hanzlíček, Petr; Zvárová, Jana; Dostálová, T. MUDRLite - An Electronic Health Record Applied to Dentistry by the usage of a Dental-Cross Component. Stockholm: EMBEC'05 &IFMBE, 2005. IFMBE Proceedings 2005, roč. 11, -, s. 1-6. ISSN 1727-1983.","IFMBE Proceedings. 2005, roč. 11, -, s. 1-6","","1727-1983","SE","eng","6","","1ET200300413:GA AV ČR","","CEZ:AV0Z10300504","MUDRLite - An Electronic Health Record Applied to Dentistry by the usage of a Dental-Cross Component","MUDRLite - Elektronický zdravotní záznam aplikovaný v zubním lékařství","electronic health record - dental cross - MUDRLite","One of pilot applications developed within applied research in the EuroMISE Centre is the MUDRLite EHR. It is comprised of MUDRLite Interpreter that processes the user interface definition encoded in MLL Language. MUDRLite provides an interface to include user-defined controls that offer advanced features. So called DentCross component was included by means of the mentioned interface. The data model of DentCross originates in a technology which was applied for a Czech patent under the No. PV 2000-229.","","Jednou z pilotních aplikací vyvinutých v rámci aplikovaného výzkumu EuroMISE centra je MUDRLite. Skládá se z MUDRLite interpretra, který interpretuje uživatelské rozhraní zakódované pomocí tzv. MLL jazyka. MUDRLite poskytuje rozhraní na připojení uživatelsky definovaných grafických komponent. Komponenta zubního kříže využívá na spojení s aplikací MUDRLite zmíněné rozhraní. Datový model komponenty zubního kříže má kořeny v technologii, která byla podána jako Český národní patent č. PV 2005-229.","BD","","cena06","EMBEC'05. European Medical and Biomedical Conference /3./. Prague, 20.11.2005-25.11.2005","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2006","","","","","http://hdl.handle.net/11104/0125798","","","","","","","","","","","",""
"0405656","J","Kolesa, Petr - Antolík, Ján - Ďurovec, Ján","Kolesa, Petr - Antolík, Ján - Ďurovec, Ján","3","3","3","","Kolesa, Petr; Antolík, Ján; Ďurovec, Ján. How to Retrieve Knowledge from Medical Texts Effectively. IFMBE Proceedings 2005, roč. 11, -, s. 1-6. ISSN 1727-1983.","IFMBE Proceedings. 2005, roč. 11, -, s. 1-6","","1727-1983","SE","eng","6","","1ET200300413:GA AV ČR","","CEZ:AV0Z10300504","How to Retrieve Knowledge from Medical Texts Effectively","Jak efektivně získávat znalosti z medicínských textů","information extraction - natural language processing - machine learning","In the past, the problem of extracting patient data from medical record was solved by writing extraction rules for every element of information that is to be extracted. However, in general such approach is very time consuming and requires supervision of a skilled programmer whenever the target area of medicine or the text corpus are changed. In this article we explore the possibility to mechanize this process by automatically generating the extraction rules from a pre-annotated corpus of medical texts.","","V minulosti byl problém extrakce informací o pacientovi ze zdravotního záznamu řešen ručním vytvářením extrakčních pravidel pro každou položku, která měla být extrahována. Tento přístup však při změně množiny extrahovaných údajů nebo textového korpusu vyžaduje mnoho času a dozor zkušeného programátora. V tomto článku zkoumáme možnosti, jak tento proces mechanizovat za pomocí automatického generování extrakčních pravidel na základě předem anotovaného korpusu medicínských textů.","BD","","cena06","EMBEC'05. European Medical and Biomedical Conference /3./. Prague, 20.11.2005-25.11.2005","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2006","","","","","http://hdl.handle.net/11104/0125797","","","","","","","","","","","",""
"0405655","J","Hanzlíček, Petr - Zvárová, Jana - Zvára, K. - Bureš, V. - Špidlen, Josef","Hanzlíček, Petr - Zvárová, Jana - Špidlen, Josef","5","5","3","","Hanzlíček, Petr; Zvárová, Jana; Zvára, K.; Bureš, V.; Špidlen, Josef. Electronic Health Record in Continuous Shared Health Care. IFMBE Proceedings 2005, roč. 11, -, s. 1-6. ISSN 1727-1983.","IFMBE Proceedings. 2005, roč. 11, -, s. 1-6","","1727-1983","SE","eng","6","","1ET200300413:GA AV ČR","","CEZ:AV0Z10300504","Electronic Health Record in Continuous Shared Health Care","Elektronický zdravotní záznam v kontinuální sdílené zdravotní péči","electronic health record - shared health care - information technology","The project ""Information technologies for development of continuous shared health care"" deals with the development of the methods and technologies helping to ensure the continuous shared health care by creation of the unified system of electronic health documentation including the use of chip cards and security aspects. The technological solution will be based on the results of previous research in EuroMISE Centre, results of European research and international standards of health informatics.","","Projekt ""Informační technologie pro rozvoj kontinuální sdílené péče o zdraví"" se zabývá rozvojem metod a technologií pro zajištění kontinuální sdílené zdravotní péče vytvořením jednotného systému elektronické zdravotní dokumentace včetně využití elektronických karet a důrazu na bezpečnostní aspekty. Technologické řešení bude založeno na výsledcích předchozího výzkumu v EuroMISE centru, výsledcích evropského výzkumu a mezinárodních standardech zdravotnické informatiky.","BD","","cena06 informatik","EMBEC'05. European Medical and Biomedical Conference /3./. Prague, 20.11.2005-25.11.2005","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2006","","","","","http://hdl.handle.net/11104/0125796","","","","","","","","","","","",""
"0405654","J","Charvát, J. - Michalová, K. - Chlumský, J. - Valenta, Zdeněk - Kvapil, M.","Valenta, Zdeněk","5","5","1","","Charvát, J.; Michalová, K.; Chlumský, J.; Valenta, Zdeněk; Kvapil, M. The Association between Left Verticle Diastolic Dysfunction and Endothelial Dysfunction and the Result of Stress Myocardial SPECT in Asymptomatic Patients with Type 2 Diabetes. Journal of International Medical Research 2005, roč. 33, -, s. 473-482. ISSN 0300-0605.","Journal of International Medical Research. 2005, roč. 33, -, s. 473-482","","0300-0605","GB","eng","10","0.653","","","CEZ:AV0Z10300504","The Association between Left Verticle Diastolic Dysfunction and Endothelial Dysfunction and the Result of Stress Myocardial SPECT in Asymptomatic Patients with Type 2 Diabetes","Vztah mezi levou ventrikulární diastolickou dysfunkcí, endoteliální dysfunkcí a výsledkem zátěžového SPECT testu myokardu u asymptomatických pacientů s diabetem druhého typu","coronary heart disease - type 2 diabetes mellitus - left ventricular diastolic dysfunction - left ventricular hyperthropy - stress myocardial SPECT","Stress myocardial SPECT reliably detects coronary ischaemia in asymptomatic type 2 diabetic patients. We evaluated association between systolic and diastolic left ventricular function, left ventricular hypertrophy, endothelial function and SPECT result in 126 type 2 diabetics with no cardiovascular symptoms. Abnormal SPECT result was associated with left ventricular diastolic dysfunction and the deterioration of post-ischaemic dilatation of the brachial artery.","","Zátěžový SPECT test myokardu spolehlivě zjišťuje projevy koronární ischemie u asymptomatických pacientů s diabetem 2. typu. Zkoumali jsme asociaci systolické a diastolické levé ventrikulární funkce, levé ventrikulární hypertrofie a endoteliální funkce s výsledkem SPECT testu u 126 pacientů s diabetem 2. typu bez symptomů výskytu kardiovaskulárního onemocnění. Abnormální výsledek SPECT testu prokázal asociaci s levou ventrikulární diastolickou dysfunkcí a zhoršení post-ischemické dilatace brachiální artérie.","FA","","cena07","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2006","2","","wos:000232068600001","","http://hdl.handle.net/11104/0125795","","","","","","","","","","","",""
"0405653","C","Horváth, T. - Sudzina, F. - Vojtáš, Peter","Vojtáš, Peter","3","3","1","","Horváth, T.; Sudzina, F.; Vojtáš, Peter. Kvalitatívny data mining - aplikácia v manažmente. In Čepelová, A.; Mesároš, P.; Sudzina, F. (ed.). Nové trendy v podnikovom manažmente Košice: Royal Unicorn, 2005, s. 289-298. ISBN 80-969181-3-3. [Nové trendy v podnikovom manažmente, Košické Hámre, 13.09.2005-14.09.2005, SK].","In Čepelová, A.; Mesároš, P.; Sudzina, F. (ed.). Nové trendy v podnikovom manažmente. Košice: Royal Unicorn, 2005, s. 289-298","","80-969181-3-3","SK","slo","10","","1ET100300517:GA AV ČR","1/1059/04:VEGA:SK","CEZ:AV0Z10300504","Kvalitatívny data mining - aplikácia v manažmente","Qualitative data Mining - An Application in Management","user preference - best answer - information system","Práce pojednává o jednom modelu kvalitativní indukce a poukazuje na její uplatnění v podnikovém managementu.","This work presents a model of qualitative induction and shows its use in an enterprise management.","Práce pojednává o jednom modelu kvalitativní indukce a poukazuje na její uplatnění v podnikovém managementu.","BA","","","Nové trendy v podnikovom manažmente. Košické Hámre (SK), 13.09.2005-14.09.2005","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2006","","","","","http://hdl.handle.net/11104/0125794","","","","","","","","","","","",""
"0405652","C","Vojtáš, Peter","Vojtáš, Peter","1","1","1","","Vojtáš, Peter. Fuzzy Logic as an Optimization Task. In Montseny, E.; Sobrevilla, P. (ed.). Fuzzy Logic and Technology Barcelona: -, 2005, s. 781-786. ISBN 84-7653-872-3. [EUSFLAT - LFA 2005. Conference of the European Society for Fuzzy Logic and Technology /13./, Recontres Francophones sur la Logique Floue et ses Applications /11./, Barcelona, 07.09.2005-09.09.2005, ES].","In Montseny, E.; Sobrevilla, P. (ed.). Fuzzy Logic and Technology. Barcelona: -, 2005, s. 781-786","","84-7653-872-3","ES","eng","6","","1ET100300419:GA AV ČR","","","Fuzzy Logic as an Optimization Task","Fuzzy logika jako optimalizační úloha","fuzzy logic - best answer - optimization task","We show that fuzzy logic can be considered as an optimization task and query evaluation can be implemented using  optimization algorithms","","Práce ukazuje, že fuzzy logika se dá chápat jako optimalizacní úloha a vyhodnocování nekterých dotazu se dá  implementovat optimalizacními algoritmy","BA","ISBN 84-7683-872-3 chybne. opraveno 29.7.2008 na 84-7653-872-3","interni20 akce08","EUSFLAT - LFA 2005. Conference of the European Society for Fuzzy Logic and Technology /13./, Recontres Francophones sur la Logique Floue et ses Applications /11./. Barcelona (ES), 07.09.2005-09.09.2005","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2008","","","","","http://hdl.handle.net/11104/0125793","","","","","","","","","","","",""
"0405651","C","Gurský, P. - Lencses, R. - Vojtáš, Peter","Vojtáš, Peter","3","3","1","","Gurský, P.; Lencses, R.; Vojtáš, Peter. Algorithms for User dependent Integration of Ranked Distributed Information. In Böhlen, M.; Gamper, J.; Polasek, W.; Wimmer, M.A. (ed.). TED Conference on e-Government Linz: Trauner Verlag, 2005, s. 123-130. [TED Conference on e-Government, Bolzano, 02.03.2005-04.03.2005, IT].","In Böhlen, M.; Gamper, J.; Polasek, W.; Wimmer, M.A. (ed.). TED Conference on e-Government. Linz: Trauner Verlag, 2005, s. 123-130","","","AT","eng","8","","1ET100300517:GA AV ČR","1/0385/03:VEGA:SK","","Algorithms for User dependent Integration of Ranked Distributed Information","Algoritmy pro uživatelsky závislou integraci ohodnocené distribuované informace","Fagin threshold algorithm - heuristics - experiments","We present several heuristics for evaluation of Fagin threshold algorithm. We provide experiments on real data.","","V práci predkládáme nekolik heuristik na vyhodnocování Faginova práhového algoritmu a provádíme experimenty na  reálných datech. I když je Faginuv algoritmus teoreticky optimální, lze dosáhnout zrychlení které má význam pro uživatele","BA","","interni20 akce08","TED Conference on e-Government. Bolzano (IT), 02.03.2005-04.03.2005","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2008","","","","","http://hdl.handle.net/11104/0125792","","","","","","","","","","","",""
"0405650","J","Coufal, David","Coufal, David","1","1","1","","Coufal, David. Classification of EEG Signals by Radial Neuro-Fuzzy Systems. WSEAS Transactions on Systems 2006, roč. 5, č. 2, s. 415-423. ISSN 1109-2777.","WSEAS Transactions on Systems. 2006, roč. 5, č. 2, s. 415-423","","1109-2777","US","eng","9","","ME 701:GA MŠk","","CEZ:AV0Z10300504","Classification of EEG Signals by Radial Neuro-Fuzzy Systems","Klasifikace EEG signálů pomocí neuro-fuzzy systému","neuro-fuzzy systems - radial fuzzy systems - data mining - hybrid systems","We present a hybrid system for classification of EEG signals into the three classes of mentation, relaxation and micro-sleep. The classifier is based on a neural representation of a radial conjunctive fuzzy system. Conjunctive fuzzy systems are the fuzzy systems which employ fuzzy conjunctions for representation of IF-THEN structure of their rules. Radial fuzzy systems have, in addition, IF parts represented by radial functions which  helps to simplify their computation model. GUHA data mining method and genetic algorithms are used for learning the classifier.","","V článku je představen hybridní systém pro klasifikaci EEG signálů do tří klasifikačních tříd - mentace, relaxace a mikrospánek. Klasifikátor je založen na neuronové reprezentaci radiálního konjunktivního fuzzy systému. Konjunktivní fuzzy systémy jsou systémy založené na konjuktivní reprezentaci IF-THEN pravidel. Radiální systémy mají navíc IF část pravidla reprezentovanou pomocí radiálních funkcí což zjednodušuje jejich výpočetní model. K učení hybridního klasifikátoru je použita metoda GUHA a genetické algoritmy.","BA","","cena06","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2006","2007","","","","2-s2.0-29744466115","http://hdl.handle.net/11104/0125791","","","","","","","","","","","",""
"0405649","J","Neruda, Roman","Neruda, Roman","1","1","1","","Neruda, Roman. Computational Intelligence Agent-Oriented Modelling. WSEAS Transactions on Systems 2006, roč. 5, č. 2, s. 430-433. ISSN 1109-2777.","WSEAS Transactions on Systems. 2006, roč. 5, č. 2, s. 430-433","","1109-2777","US","eng","4","","1M0567:GA MŠk","","CEZ:AV0Z10300504","Computational Intelligence Agent-Oriented Modelling","Agentově orientované modelování ve výpočetní inteligenci","multi-agent systems - adaptive agents - computational intelligence","In this paper a multi agent platform targeted towards the area of computational intelligence modelling is presented. We show the design of various computational agents and multi agent systems, as well as the infrastructure capabilities. The focus of the system is the interchangeability of computational components, their autonomous behavior, and emergence of new models. It is demonstrated that such a system is able to assist in building artificial intelligence models based on a data in a distributed environment.","","V tomto článku se věnujeme platformě agentů zaměřené na modelování v oblasti výpočetní inteligence. Ukazujeme návrh a implementaci agentů a multiagentních systémů. Důraz je kladen na zaměnitelnost výpočetních komponent, jejich autonomní chování a vývoj nových modelů. Ukazujeme, že takový systém je schopen vyvíjet modely na základě dat v distribuovaném prostředí.","IN","","cena06","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2006","2007","","","","2-s2.0-29744457525","http://hdl.handle.net/11104/0125790","","","","","","","","","","","",""
"0405648","C","Coufal, David","Coufal, David","1","1","1","","Coufal, David. Coherence of Radial Implicative Fuzzy Systems with Nominal Consequents. In Decision Support for Telecommunications and Information Society Warsaw: National Institute of Telecommunications, 2005, s. 201-214. [DSTIS 2005. International Conference on Decision Support for Telecommunications and Information Society /5./, Warsaw, 01.09.2005-03.09.2005, PL].","In Decision Support for Telecommunications and Information Society. Warsaw: National Institute of Telecommunications, 2005, s. 201-214","","","PL","eng","14","","1M0545:GA MŠk","","","Coherence of Radial Implicative Fuzzy Systems with Nominal Consequents","Koherence radiálních implikačních fuzzy systémů s nominálními konsekventy.","implicative fuzzy systems - radial fuzzy systems - nominal output space - coherence","In the paper, the question of coherence of radial implicative fuzzy systems with nominal consequents (radial I-FSs with NCs) is addressed. Implicative fuzzy systems are the systems with IF-THEN structure of their rules being represented by residuated implication. Radial fuzzy systems have their antecedents represented by radial functions. A fuzzy system has nominal consequents if the universe of discourse of consequent fuzzy sets is given by a finite, generally unordered, set. The question of coherence is the question of under which conditions the output of a fuzzy system is always defined (is non-empty) regardless of the actual input. In the paper we present sufficient conditions for coherence of radial I-FSs with NCs.","","V článku je řešen problém koherence radiálních implikačních fuzzy systémů s nominálními konsekventy. Implikační fuzzy systémy jsou systémy používající reziduované implikace k reprezentaci IF-THEN struktury svých pravidel. Radiální fuzzy systémy mají antecedenty (IF části) pravidel reprezentované radiálními funkcemi. Fuzzy systém má nominální konsekventy když univerzum na němž jsou tyto konsekventy (THEN části) definovány, odpovídá nějaké konečné, obecně neuspořádané, množině. Otázka koherence je otázkou za jakých podmínek je výstup fuzzy systém neprázdný bez ohledu na to jaký je aktuální vstup. V článku jsou prezentovány postačující podmínky pro koherenci výše zmíněné třídy fuzzy systémů.","BA","","","DSTIS 2005. International Conference on Decision Support for Telecommunications and Information Society /5./. Warsaw (PL), 01.09.2005-03.09.2005","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2006","","","","","http://hdl.handle.net/11104/0125789","","","","","","","","","","","",""
"0405647","C","Coufal, David","Coufal, David","1","1","1","","Coufal, David. Representation of Continuous Archimedean Radial Fuzzy Systems. In Liu, Y.; Chen, G.; Ying, M. (ed.). Fuzzy Logic, Soft Computing and Computational Intelligence Vol. 2. Beijing: Tsinghua University Press and Springer, 2005, s. 1174-1179. ISBN 7-302-11377-7. [International Fuzzy Systems Association World Congress /11./, Beijing, 28.07.2005-31.07.2005, CN].","In Liu, Y.; Chen, G.; Ying, M. (ed.). Fuzzy Logic, Soft Computing and Computational Intelligence. Vol. 2. Beijing: Tsinghua University Press and Springer, 2005, s. 1174-1179","","7-302-11377-7","CN","eng","6","","1M0545:GA MŠk","","","Representation of Continuous Archimedean Radial Fuzzy Systems","Radiální implifikační fuzzy systémy.","radial fuzzy system - lp-norm - continuous Archimedean t-norm","We present the representation theorem for radial fuzzy systems based on continuous Archimedean t-norms. Radial fuzzy systems are fuzzy systems exhibiting a shape preservation property in the antecendents of their rules. Theorem shows a fuzzy system is radial if and only if the shape of antecendent fuzzy sets corresponds to the pseudo-inverse of additive generator of the t-norm the system is based on. The other consequence of the theorem is that only scaled lp norms can occure in membership functions of antecendents.","","V článku je dokázána reprezentační věta pro radiální fuzzy systémy založené na Archimédovských t-normách. Radiální fuzzy systémy jsou systémy vykazující jistou vlastnost vztahující se k zachování tvaru radiálních funkcí použitých k reprezentaci antecedentů (IF části) jejich pravidel. Věta ukazuje, že fuzzy systém je radiální tehdy a jen tehdy, když tvar funkcí příslušnosti fuzzy množin použitých ke konstrukci antecedentu pravidel odpovídá pseudo-inverzi aditivního generátoru t-normy použité k reprezentaci fuzzy konjukce. Důsledkem reprezentační věty je skutečnost, že k reprezentaci pravidel radiálních fuzzy systémů lze použít pouze škálované lp-normy.","BA","","","International Fuzzy Systems Association World Congress /11./. Beijing (CN), 28.07.2005-31.07.2005","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","1","2005","2006","","","","","http://hdl.handle.net/11104/0125788","","","","","","","","","","","",""
