Sysno,ZpZveřejnění,AutořiVšichni,AutořiAV,AutořiVšichniPočet,AutořiRIV,AutořiAVPočet,AutořiKorespondující,BiblCit,BiblCitZdrD,ISBN_ISSN,ISBN_ISSN_ZdrDok,ZeměZveřejnění,Jazyk,PočStran,ImpFaktor,ProjektyCEP,ProjektyOst,VýzZáměr,OrigNázev,PřekladNázvu,KlíčSlova,AnotaceOrig,AnotaceEng,AnotaceCz,KódOborRIV,Pozn,PoznProZprac,Konference,VlastníkZáznamu,VlastníkZáznamuCZ,VlastníkZáznamuANJ,OdevzdáníDoRIV,RokVydání,RokSběru,PočetCitací,DOI,UT WOS,UT SCOPUS,HANDLE,RVO,PlnýText,Int.kód,TechnickéParametry,EkonomickéParametry,NázevVlastníka,ČísloPředpisu,ČísloPatentovéhoSpisu,VlastníkPatentu,DatumUděleníPatentu,KódVydavatelePatentu,Poddruh
"0400275","J","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Variable Metric Methods for Linearly Constrained Nonlinear Minimax Approximation. Computing 1983, roč. 30, č. 4, s. 315-334. ISSN 0010-485X.","Computing. 1983, roč. 30, č. 4, s. 315-334","","0010-485X","AT","eng","","","","","","Variable Metric Methods for Linearly Constrained Nonlinear Minimax Approximation","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1983","","","10.1007/BF02242138","wos:A1983QY91700003","2-s2.0-0020667068","http://hdl.handle.net/11104/0120755","","","","","","","","","","","",""
"0400274","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Přehled metod pro nelineární minimaxovou aproximaci. In ALGORITMY' 83. Zborník prednášok 7. sympózia o algoritmoch Bratislava: Jednota slovenských matematikov a fyzikov, 1983, s. 188-191. [Symposium /7./, Vysoké Tatry - Štrbské Pleso, 11.04.1983-15.04.1983, CS].","In ALGORITMY' 83. Zborník prednášok 7. sympózia o algoritmoch. Bratislava: Jednota slovenských matematikov a fyzikov, 1983, s. 188-191","","","CS1","cze","","","","","","Přehled metod pro nelineární minimaxovou aproximaci","","","","","","","","","Symposium /7./. Vysoké Tatry - Štrbské Pleso (CS), 11.04.1983-15.04.1983","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1983","","","","","","http://hdl.handle.net/11104/0120754","","","","","","","","","","","",""
"0400273","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. A New Algorithm for Linearly Constrained Discrete Nonlinear Minimax Approximation. In Proceedings of the Sixth Summer Symposium on Circuit Theory. Short Contributions Prague: ÚRE ČSAV, 1982, s. 98-103. [SSCT'82, Praha, 12.07.1982-16.07.1982, CS].","In Proceedings of the Sixth Summer Symposium on Circuit Theory. Short Contributions. Prague: ÚRE ČSAV, 1982, s. 98-103","","","CS1","eng","","","","","","A New Algorithm for Linearly Constrained Discrete Nonlinear Minimax Approximation","","","","","","","","","SSCT'82. Praha (CS), 12.07.1982-16.07.1982","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1982","","","","","2-s2.0-0020337430","http://hdl.handle.net/11104/0120753","","","","","","","","","","","",""
"0400272","J","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Quasi-Newton Methods without Projections for Linearly Constrained Minimization. Kybernetika 1982, roč. 18, č. 4, s. 307-319. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/125371","Kybernetika. 1982, roč. 18, č. 4, s. 307-319","","0023-5954","CS1","eng","","","","","","Quasi-Newton Methods without Projections for Linearly Constrained Minimization","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1982","","","","wos:A1982PJ64600005","2-s2.0-0020298406","http://hdl.handle.net/11104/0120752","","1","","","","","","","","","",""
"0400271","J","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Variable Metric Method with Limited Storage for Large-Scale Unconstrained Minimization. Kybernetika 1982, roč. 18, č. 6, s. 517-528. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/124855","Kybernetika. 1982, roč. 18, č. 6, s. 517-528","","0023-5954","CS1","eng","","","","","","Variable Metric Method with Limited Storage for Large-Scale Unconstrained Minimization","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1982","","","","wos:A1982QB05100004","2-s2.0-0020240716","http://hdl.handle.net/11104/0120751","","1","","","","","","","","","",""
"0400270","J","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. New combined method for unconstrained minimization. Computing 1982, roč. 28, č. 2, s. 155-169. ISSN 0010-485X.","Computing. 1982, roč. 28, č. 2, s. 155-169","","0010-485X","AT","eng","","","","","","New combined method for unconstrained minimization","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1982","","","10.1007/BF02241820","wos:A1982NJ81500005","2-s2.0-0019897582","http://hdl.handle.net/11104/0120750","","","","","","","","","","","",""
"0400269","J","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Quasi-Newton Methods without Projections for Unconstrained Minimization. Kybernetika 1982, roč. 18, č. 4, s. 290-306. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/125380","Kybernetika. 1982, roč. 18, č. 4, s. 290-306","","0023-5954","CS1","eng","","","","","","Quasi-Newton Methods without Projections for Unconstrained Minimization","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1982","","1","","wos:A1982PJ64600004","2-s2.0-0020250737","http://hdl.handle.net/11104/0120749","","1","","","","","","","","","",""
"0400268","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Nová třída metod pro řešení diskrétních minimaxních úloh s lineárními ohraničeními. In Software a algoritmy numerické matematiky Praha: MFF UK, 1981, s. 21-36. [Letní škola software a algoritmy numerické matematiky, Karlovy Vary, 14.09.1981-18.09.1981, CS].","In Software a algoritmy numerické matematiky. Praha: MFF UK, 1981, s. 21-36","","","CS1","cze","","","","","","Nová třída metod pro řešení diskrétních minimaxních úloh s lineárními ohraničeními","","","","","","","","","Letní škola software a algoritmy numerické matematiky. Karlovy Vary (CS), 14.09.1981-18.09.1981","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1981","","","","","","http://hdl.handle.net/11104/0120748","","","","","","","","","","","",""
"0400267","C","Hřebíček, J. - Lukšan, Ladislav","Lukšan, Ladislav","2","2","1","","Hřebíček, J.; Lukšan, Ladislav. Moderní optimalizační metody. In Zborník prednášok 6. sympózia o algoritmoch Algoritmy '81 Bratislava: Jednota slovenských matematikov a fyzikov pri SAV, 1981, s. 85-93. [Algoritmy '81, Štrbské Pleso, 06.04.1981-10.04.1981, CS].","In Zborník prednášok 6. sympózia o algoritmoch Algoritmy '81. Bratislava: Jednota slovenských matematikov a fyzikov pri SAV, 1981, s. 85-93","","","CS1","cze","","","","","","Moderní optimalizační metody","","","","","","","","","Algoritmy '81. Štrbské Pleso (CS), 06.04.1981-10.04.1981","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1981","","","","","","http://hdl.handle.net/11104/0120747","","1","","","","","","","","","",""
"0400266","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Soubor programů pro optimalizaci a nelineární aproximaci. In Zborník z III. seminára Využitie minipočítačových výpočtových systémov SMEP Bratislava: Elektrotechnická fakulta SVŠT, 1980, s. 156-162. [Seminár /3./, Štrbské Pleso, 08.12.1980-10.12.1980, CS].","In Zborník z III. seminára Využitie minipočítačových výpočtových systémov SMEP. Bratislava: Elektrotechnická fakulta SVŠT, 1980, s. 156-162","","","CS1","cze","","","","","","Soubor programů pro optimalizaci a nelineární aproximaci","","","","","","","","","Seminár /3./. Štrbské Pleso (CS), 08.12.1980-10.12.1980","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1980","","","","","","http://hdl.handle.net/11104/0120746","","1","","","","","","","","","",""
"0400265","C","Lukšan, Ladislav - Zamazal, M.","Lukšan, Ladislav","2","2","1","","Lukšan, Ladislav; Zamazal, M. Optimalizace spojitých procesů. In Zborník z III. seminára Využitie minipočítačových výpočtových systémov SMEP Bratislava: Elektrotechnická fakulta SVŠT, 1980, s. 148-155. [Seminár /3./, Štrbské Pleso, 08.12.1980-10.12.1980, CS].","In Zborník z III. seminára Využitie minipočítačových výpočtových systémov SMEP. Bratislava: Elektrotechnická fakulta SVŠT, 1980, s. 148-155","","","CS1","cze","","","","","","Optimalizace spojitých procesů","","","","","","","","","Seminár /3./. Štrbské Pleso (CS), 08.12.1980-10.12.1980","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1980","","","","","","http://hdl.handle.net/11104/0120745","","1","","","","","","","","","",""
"0400264","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Software Package for Optimization and Nonlinear Approximation. In Programmpakete der Operationsforschung Berlin: Humboldt Universität, 1979, s. 62-68. Seminarberichte, 22. [Programmpakete der Operationsforschung, Vitte, 28.10.1979-02.11.1979].","In Programmpakete der Operationsforschung. Berlin: Humboldt Universität, 1979, s. 62-68. Seminarberichte, 22","","","DE","eng","","","","","","Software Package for Optimization and Nonlinear Approximation","","","","","","","","","Programmpakete der Operationsforschung. Vitte, 28.10.1979-02.11.1979)","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1979","","","","","","http://hdl.handle.net/11104/0120744","","1","","","","","","","","","",""
"0400263","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Software Package for Optimization and Nonlinear Approximation. In Preprints SOCOCO '79. The 2nd IFAC/IFIP Symposium on Software for Computer Control. Vol. 2 Praha: CVS ČSAV, 1979, s. A-XI-1 - A-XI-5. [SOCOCO '79, Prague, 11.06.1979-15.06.1979, CS].","In Preprints SOCOCO '79. The 2nd IFAC/IFIP Symposium on Software for Computer Control. Vol. 2. Praha: CVS ČSAV, 1979, s. A-XI-1 - A-XI-5","","","CS1","eng","","","","","","Software Package for Optimization and Nonlinear Approximation","","","","","","","","","SOCOCO '79. Prague (CS), 11.06.1979-15.06.1979","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1979","","","","","2-s2.0-0018711398","http://hdl.handle.net/11104/0120743","","","","","","","","","","","",""
"0400262","B","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Optimalizační metody a jejich aplikace v teorii obvodů. Využití počítačů při návrhu elektrických obvodů II. běh. Učební text pro posluchače PGS Praha: FEL ČVUT, 1979. 101 s.","","","","CS1","cze","101","","","","","Optimalizační metody a jejich aplikace v teorii obvodů. Využití počítačů při návrhu elektrických obvodů II. běh. Učební text pro posluchače PGS","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1979","","","","","","http://hdl.handle.net/11104/0120742","","1","","","","","","","","","",""
"0400261","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Numerické metody pro řešení úloh matematického programování. In Optimalizační metody a numerické řešení diferenciálních rovnic Praha: CVS ČSAV, 1979, s. 150-229. [Seminář, Praha, 10.09.1979-12.09.1979, CS].","In Optimalizační metody a numerické řešení diferenciálních rovnic. Praha: CVS ČSAV, 1979, s. 150-229","","","CS1","cze","","","","","","Numerické metody pro řešení úloh matematického programování","","","","","","","","","Seminář. Praha (CS), 10.09.1979-12.09.1979","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1979","","","","","","http://hdl.handle.net/11104/0120741","","1","","","","","","","","","",""
"0400260","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Numerické metody pro hledání extrémů funkcí bez ohraničení. In Optimalizační metody a numerické řešení diferenciálních rovnic Praha: CVS ČSAV, 1979, s. 88-149. [Seminář, Praha, 10.09.1979-12.09.1979, CS].","In Optimalizační metody a numerické řešení diferenciálních rovnic. Praha: CVS ČSAV, 1979, s. 88-149","","","CS1","cze","","","","","","Numerické metody pro hledání extrémů funkcí bez ohraničení","","","","","","","","","Seminář. Praha (CS), 10.09.1979-12.09.1979","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1979","","","","","","http://hdl.handle.net/11104/0120740","","1","","","","","","","","","",""
"0400259","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Soubor programů pro optimalizaci a nelineární aproximaci. In Sborník přednášek Optimalizační metody v energetice Praha: ČVTS FEL a ÚV ČVTS, 1977, s. 147-160 + příloha.","In Sborník přednášek Optimalizační metody v energetice. Praha: ČVTS FEL a ÚV ČVTS, 1977, s. 147-160 + příloha","","","CS1","cze","","","","","","Soubor programů pro optimalizaci a nelineární aproximaci","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1977","","","","","","http://hdl.handle.net/11104/0120739","","1","","","","","","","","","",""
"0400258","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Software Package for Optimization and Nonlinear Approximation. In Proceedings of the Fifth Summer Symposium on Circuit Theory. Main Lectures Prague: ÚRE ČSAV, 1977, s. 142-155. [SSCT'77, Kladno, 05.09.1977-09.09.1977, CS].","In Proceedings of the Fifth Summer Symposium on Circuit Theory. Main Lectures. Prague: ÚRE ČSAV, 1977, s. 142-155","","","CS1","eng","","","","","","Software Package for Optimization and Nonlinear Approximation","","","","","","","","","SSCT'77. Kladno (CS), 05.09.1977-09.09.1977","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1977","","","","","","http://hdl.handle.net/11104/0120738","","","","","","","","","","","",""
"0400257","B","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Optimalizační metody. Využití počítačů při návrhu elektronických obvodů. Učební texty pro postgraduální kurs pořádaný FEL ČVUT Praha: FEL ČVUT, 1977. 85 s.","","","","CS1","cze","85","","","","","Optimalizační metody. Využití počítačů při návrhu elektronických obvodů. Učební texty pro postgraduální kurs pořádaný FEL ČVUT","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1977","","","","","","http://hdl.handle.net/11104/0120737","","1","","","","","","","","","",""
"0400256","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Soubor optimalizačních programů SPONA. In Zborník zo seminára Moderné metódy návrhu elektrických obvodov počítačmi Bratislava: Elektrotechnická fakulta SVŠT, 1977, s. 81-86. [Seminár, Starý Smokovec, 03.05.1977-06.05.1977, CS].","In Zborník zo seminára Moderné metódy návrhu elektrických obvodov počítačmi. Bratislava: Elektrotechnická fakulta SVŠT, 1977, s. 81-86","","","CS1","cze","","","","","","Soubor optimalizačních programů SPONA","","","","","","","","","Seminár. Starý Smokovec (CS), 03.05.1977-06.05.1977","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1977","","","","","","http://hdl.handle.net/11104/0120736","","1","","","","","","","","","",""
"0400255","C","Lukšan, Ladislav - Hřebíček, J.","Lukšan, Ladislav","2","2","1","","Lukšan, Ladislav; Hřebíček, J. Moderní metody minimalizace funkcí a metody nejmenších čtverců. In Algoritmy vo výpočtovej technike - Knižnica algoritmov Bratislava: Slovenská vedeckotechnická spoločnosť, 1977, s. 109-124. [Sympózium /4./, Štrbské Pleso, 19.04.1977-22.04.1977, CS].","In Algoritmy vo výpočtovej technike - Knižnica algoritmov. Bratislava: Slovenská vedeckotechnická spoločnosť, 1977, s. 109-124","","","CS1","cze","","","","","","Moderní metody minimalizace funkcí a metody nejmenších čtverců","","","","","","","","","Sympózium /4./. Štrbské Pleso (CS), 19.04.1977-22.04.1977","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1977","","","","","","http://hdl.handle.net/11104/0120735","","","","","","","","","","","",""
"0400254","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Efektivní výpočet citlivosti libovolného řádu. In Aktivní filtry RC III Praha: ÚRE ČSAV, 1976, s. IV/1-IV/7. [Seminář, Praha, 18.05.1976-19.05.1976, CS].","In Aktivní filtry RC III. Praha: ÚRE ČSAV, 1976, s. IV/1-IV/7","","","CS1","cze","","","","","","Efektivní výpočet citlivosti libovolného řádu","","","","","","","","","Seminář. Praha (CS), 18.05.1976-19.05.1976","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1976","","","","","","http://hdl.handle.net/11104/0120734","","","","","","","","","","","",""
"0400253","J","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Přehled optimalizačních metod pro návrh elektrických obvodů. Slaboproudý obzor /Electronic and Informatic Horizon/ 1976, roč. 37, č. 1, s. 19-24. ISSN 0037-668X.","Slaboproudý obzor /Electronic and Informatic Horizon/. 1976, roč. 37, č. 1, s. 19-24","","0037-668X","CS1","cze","","","","","","Přehled optimalizačních metod pro návrh elektrických obvodů","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1976","","","","","","http://hdl.handle.net/11104/0120733","","1","","","","","","","","","",""
"0400252","J","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Použití optimalizačních metod při návrhu elektrických obvodů. Slaboproudý obzor /Electronic and Informatic Horizon/ 1975, roč. 36, č. 12, s. 583-588. ISSN 0037-668X.","Slaboproudý obzor /Electronic and Informatic Horizon/. 1975, roč. 36, č. 12, s. 583-588","","0037-668X","CS1","cze","","","","","","Použití optimalizačních metod při návrhu elektrických obvodů","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1975","","","","","","http://hdl.handle.net/11104/0120732","","1","","","","","","","","","",""
"0400251","J","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Použití řídkých matic při analýze elektrických obvodů. Slaboproudý obzor /Electronic and Informatic Horizon/ 1975, roč. 36, č. 10, s. 485-488. ISSN 0037-668X.","Slaboproudý obzor /Electronic and Informatic Horizon/. 1975, roč. 36, č. 10, s. 485-488","","0037-668X","CS1","cze","","","","","","Použití řídkých matic při analýze elektrických obvodů","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1975","","","","","","http://hdl.handle.net/11104/0120731","","1","","","","","","","","","",""
"0400250","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Použití optimalizačních metod k návrhu frekvenčních filtrů. In Zborník zo seminára Moderné metódy návrhu elektrických obvodov počítačmi Bratislava: Elektrotechnická fakulta SVŠT, 1975, s. 94-99. [Seminár, Štrbské Pleso, 04.05.1975-07.05.1975, CS].","In Zborník zo seminára Moderné metódy návrhu elektrických obvodov počítačmi. Bratislava: Elektrotechnická fakulta SVŠT, 1975, s. 94-99","","","CS1","cze","","","","","","Použití optimalizačních metod k návrhu frekvenčních filtrů","","","","","","","","","Seminár. Štrbské Pleso (CS), 04.05.1975-07.05.1975","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1975","","","","","","http://hdl.handle.net/11104/0120730","","1","","","","","","","","","",""
"0400249","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Přehled optimalizačních metod pro návrh obvodu. In Využití počítačů při návrhu elektronických obvodů Praha: FEL ČVUT, 1975, s. I/1-I/33. [Seminář, Praha, 27.05.1975-29.05.1975, CS].","In Využití počítačů při návrhu elektronických obvodů. Praha: FEL ČVUT, 1975, s. I/1-I/33","","","CS1","cze","","","","","","Přehled optimalizačních metod pro návrh obvodu","","","","","","","","","Seminář. Praha (CS), 27.05.1975-29.05.1975","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1975","","","","","","http://hdl.handle.net/11104/0120729","","","","","","","","","","","",""
"0400248","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Optimization methods for CAD. In Proceedings of the Summer School on Circuit Theory Prague: IREE CAS, 1974, s. 80-98. [SSCT'74, Prague, 00.00.1974, CS].","In Proceedings of the Summer School on Circuit Theory. Prague: IREE CAS, 1974, s. 80-98","","","CS1","eng","","","","","","Optimization methods for CAD","","","","","","","","","SSCT'74. Prague (CS), 00.00.1974","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1974","","","","","","http://hdl.handle.net/11104/0120728","","","","","","","","","","","",""
"0400247","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Přehled metod pro analýzu elektrických obvodů. In Aplikace numerických metod v elektronice Praha: ÚRE ČSAV, 1974, nestr. [Seminář, Praha, 17.06.1974-18.06.1974, CS].","In Aplikace numerických metod v elektronice. Praha: ÚRE ČSAV, 1974, nestr","","","CS1","cze","15","","","","","Přehled metod pro analýzu elektrických obvodů","","","","","","","","","Seminář. Praha (CS), 17.06.1974-18.06.1974","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1974","","","","","","http://hdl.handle.net/11104/0120727","","","","","","","","","","","",""
"0400246","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Metody jednorozměrné minimalizace. In Aplikace numerických metod v elektronice Praha: ÚRE ČSAV, 1974, nestr. [Seminář, Praha, 17.06.1974-18.06.1974, CS].","In Aplikace numerických metod v elektronice. Praha: ÚRE ČSAV, 1974, nestr","","","CS1","cze","7","","","","","Metody jednorozměrné minimalizace","","","","","","","","","Seminář. Praha (CS), 17.06.1974-18.06.1974","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1974","","","","","","http://hdl.handle.net/11104/0120726","","","","","","","","","","","",""
"0400245","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Optimalizační metody při návrhu integrovaných obvodů. In Návrh integrovaných obvodů pocítačem. Sborník přednášek na semináři Praha: ÚRE ČSAV, 1973, s. XI/1-XI/22. [Seminář, Praha, 27.08.1973-29.08.1973, CS].","In Návrh integrovaných obvodů pocítačem. Sborník přednášek na semináři. Praha: ÚRE ČSAV, 1973, s. XI/1-XI/22","","","CS1","cze","","","","","","Optimalizační metody při návrhu integrovaných obvodů","","","","","","","","","Seminář. Praha (CS), 27.08.1973-29.08.1973","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1973","","","","","","http://hdl.handle.net/11104/0120725","","","","","","","","","","","",""
"0400244","C","Braun, Jaromír - Lukšan, Ladislav","Braun, Jaromír - Lukšan, Ladislav","2","2","2","","Braun, Jaromír; Lukšan, Ladislav. An algorithm for minimization of independent equations in networks analysis. In Proceedings of the Summer School on Network Theory. Short Contributions. Vol. 1 Prague: IREE CAS, 1971, s. 19-23. [SSCT'71, Tále, 13.09.1971-18.09.1971, CS].","In Proceedings of the Summer School on Network Theory. Short Contributions. Vol. 1. Prague: IREE CAS, 1971, s. 19-23","","","CS1","eng","","","","","","An algorithm for minimization of independent equations in networks analysis","","","","","","","","","SSCT'71. Tále (CS), 13.09.1971-18.09.1971","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1971","","","","","","http://hdl.handle.net/11104/0120724","","","","","","","","","","","",""
"0400243","C","Lukšan, Ladislav","Lukšan, Ladislav","1","1","1","","Lukšan, Ladislav. Current and Voltage Graphs in Analysis of Linear Networks. In Proceedings of the Summer School on Network Theory. Short Contributions. Vol. 1 Prague: IREE CAS, 1971, s. 41-49. [SSCT'71, Tále, 13.09.1971-18.09.1971, CS].","In Proceedings of the Summer School on Network Theory. Short Contributions. Vol. 1. Prague: IREE CAS, 1971, s. 41-49","","","CS1","eng","","","","","","Current and Voltage Graphs in Analysis of Linear Networks","","","","","","","","","SSCT'71. Tále (CS), 13.09.1971-18.09.1971","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1971","","","","","","http://hdl.handle.net/11104/0120723","","","","","","","","","","","",""
"0400193","C","Šebesta, Václav - Kočková, Sylva - Strakoš, Zdeněk","Šebesta, Václav - Kočková, Sylva - Strakoš, Zdeněk","3","3","3","","Šebesta, Václav; Kočková, Sylva; Strakoš, Zdeněk. Komunikace mezi uživatelským programem a maticovým procesorem. In Staudek, J. (ed.). SOFSEM '84 Brno: Ústav výpočetní techniky UJEP, 1984, s. 362-365. [SOFSEM'84 /11./, Liptovský Ján, 18.11.1984-01.12.1984, CS].","In Staudek, J. (ed.). SOFSEM '84. Brno: Ústav výpočetní techniky UJEP, 1984, s. 362-365","","","CS1","cze","","","","","","Komunikace mezi uživatelským programem a maticovým procesorem","","","","","","","","","SOFSEM'84 /11./. Liptovský Ján (CS), 18.11.1984-01.12.1984","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1984","","","","","","http://hdl.handle.net/11104/0120673","","","","","","","","","","","",""
"0400192","B","Řízek, Stanislav","Řízek, Stanislav","1","1","1","","Řízek, Stanislav. Návrh morfologie integrovaných obvodů počítačem Prague: Academia, 1978. 123 s. Studie ČSAV, 4.\\nhttp://aleph.lib.cas.cz/F/?func=direct&doc_number=000127419&local_base=AV","","","","CS1","cze","123","","","","","Návrh morfologie integrovaných obvodů počítačem","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1978","","","","","","http://hdl.handle.net/11104/0120672","","","","","","","","","","","",""
"0400189","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. On Interpretability in Set Theories. Commentationes Mathematicae Universitatis Carolinae 1971, roč. 12, č. 1, s. 73-79.\\nhttp://dml.cz/handle/10338.dmlcz/105330","Commentationes Mathematicae Universitatis Carolinae. 1971, roč. 12, č. 1, s. 73-79","","","CS1","eng","","","","","","On Interpretability in Set Theories","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1971","","22","","","","http://hdl.handle.net/11104/0120669","","1","","","","","","","","","",""
